ID,credit.policy,purpose,int.rate,installment,annual_income,log.annual.inc,dti,fico,fico_category,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,int.rate.type
222,1,small_business,0.1154,659.91,95999.99996,11.47210347,17.81,707,Excellent,3629,93,0,2,0,0,1,Low
223,1,small_business,0.0743,217.52,42999.9998,10.66895539,1.65,777,Excellent,2879,2698,9.5,0,0,0,0,Low
224,1,home_improvement,0.1028,388.79,97000.00024,11.48246626,5.58,697,Good,4800.041667,19009,30,0,0,0,0,Low
225,1,major_purchase,0.087,158.31,48000.00001,10.77895629,0.38,717,Excellent,12930.04167,498,7.3,2,1,0,0,Low
226,1,debt_consolidation,0.1217,319.64,59999.99993,11.00209984,19.28,672,Good,4740,10358,91.7,2,0,1,1,High
227,1,credit_card,0.1028,103.68,74999.99981,11.22524339,9.7,682,Good,12780,2105,45.3,0,3,0,0,Low
228,1,home_improvement,0.0964,154.08,59999.99993,11.00209984,12.94,697,Good,2969.041667,2822,9.9,3,0,0,0,Low
229,1,debt_consolidation,0.1059,650.9,108000.0004,11.58988651,11.96,707,Excellent,5070,21004,97.7,0,0,0,0,Low
230,1,all_other,0.1375,81.74,46999.99997,10.75790288,24.08,667,Good,2820,11675,75.8,1,0,0,0,High
231,1,all_other,0.0901,238.54,19440,9.875088078,10.37,712,Excellent,1230.041667,3933,43.7,0,0,0,0,Low
232,1,debt_consolidation,0.128,335.98,58799.99977,10.98189713,7.51,662,Good,4109.041667,7251,80.6,3,0,2,0,High
233,1,all_other,0.1217,93.23,45000.00006,10.71441777,19.19,692,Good,4440.041667,88,44,1,3,0,1,High
234,1,all_other,0.0933,95.87,36600.00002,10.50780352,2.69,697,Good,4680,1492,33.2,2,0,0,0,Low
235,1,debt_consolidation,0.0996,95.94,24999.9999,10.1266311,14.16,692,Good,1918.041667,7121,33.7,0,0,0,0,Low
236,1,debt_consolidation,0.128,554.37,61999.99975,11.03488966,19.22,677,Good,3060.041667,17641,69.5,2,0,0,0,High
237,1,small_business,0.1438,859.07,79999.99971,11.28978191,20.79,682,Good,3059.041667,30946,61.5,3,0,0,1,High
238,1,major_purchase,0.0838,472.68,76999.99994,11.2515607,7.96,772,Excellent,5909.041667,0,0,0,0,0,0,Low
239,1,credit_card,0.1091,586.9,74999.99981,11.22524339,10.34,697,Good,2669.041667,23391,90.7,1,0,0,0,Low
240,1,major_purchase,0.0964,224.69,19500.00001,9.878169745,21.23,772,Excellent,5881,16324,48,0,0,0,0,Low
241,1,debt_consolidation,0.128,483.81,36120.00009,10.49460201,8.47,662,Good,2670.041667,7104,93.5,2,0,0,1,High
242,1,debt_consolidation,0.1217,399.55,24000.00002,10.08580911,14.5,672,Good,1950.041667,9273,43.9,0,0,0,0,High
243,1,debt_consolidation,0.1186,232.04,50399.9998,10.82774645,17.02,672,Good,4380,6718,94.6,3,0,0,0,Low
244,1,small_business,0.0964,802.47,74999.99981,11.22524339,17.06,767,Excellent,5691.041667,12017,12.1,4,0,0,1,Low
245,1,debt_consolidation,0.1091,304.9,70522.25974,11.16368368,18.96,692,Good,5430,5749,43.2,1,1,0,0,Low
246,1,small_business,0.1249,836.23,78862.00012,11.27545477,7.99,692,Good,4739,6530,21.8,0,1,0,0,High
247,1,all_other,0.0775,124.89,24000.00002,10.08580911,6,752,Excellent,2729.041667,2666,12.1,0,0,0,0,Low
248,1,all_other,0.1028,113.4,48000.00001,10.77895629,17.65,687,Good,2070,3761,55.4,2,0,0,0,Low
249,1,credit_card,0.1407,842.47,119999.9998,11.69524702,12.81,677,Good,5340.041667,33698,91.3,0,0,0,0,High
250,1,debt_consolidation,0.1091,817.41,72999.99999,11.19821472,22.13,737,Excellent,9900,3472,4.5,1,0,0,1,Low
251,1,debt_consolidation,0.1596,421.65,34991.9999,10.46287474,20.82,667,Good,6750.041667,14534,48.9,3,1,0,0,High
252,1,educational,0.0933,575.17,59999.99993,11.00209984,9.96,732,Excellent,2732.041667,6703,47.5,1,0,0,0,Low
253,1,all_other,0.1312,405.03,105000.0001,11.56171563,18.25,667,Good,4358,5861,53.8,2,0,0,0,High
254,1,debt_consolidation,0.128,167.99,25480.00001,10.14564911,18.65,662,Good,1380,5061,72.3,0,1,0,0,High
255,1,debt_consolidation,0.0996,677.22,54098.99998,10.89857098,3.77,722,Excellent,6149,16888,39.5,0,0,0,0,Low
256,1,all_other,0.1154,131.99,50951.9999,10.83863929,9.14,667,Good,3990,463,92.6,0,0,0,0,Low
257,1,debt_consolidation,0.0933,281.2,24999.9999,10.1266311,0,712,Excellent,3360.041667,0,0,0,1,0,0,Low
258,1,debt_consolidation,0.0964,802.47,48000.00001,10.77895629,9.78,742,Excellent,2550,8283,12.7,4,0,0,0,Low
259,1,credit_card,0.1091,505.16,111000,11.61728548,10.86,687,Good,3420.041667,46525,93.6,0,0,0,0,Low
260,1,home_improvement,0.0743,180.23,41300.00004,10.62861778,2.32,772,Excellent,2610.041667,2650,6.6,0,0,0,0,Low
261,1,small_business,0.0933,798.84,99999.9995,11.51292546,1.57,762,Excellent,6359.041667,17,0.1,5,0,0,1,Low
262,1,all_other,0.0933,319.54,36500.00002,10.50506754,19.46,727,Excellent,4470.041667,827,6.6,2,0,0,1,Low
263,1,debt_consolidation,0.0964,32.1,4999.999998,8.517193191,18,702,Excellent,1200.041667,961,26,2,0,0,0,Low
264,1,debt_consolidation,0.0964,192.6,18000,9.798127037,2.87,697,Good,1199.041667,1554,29.3,1,0,0,0,Low
265,1,home_improvement,0.1407,764.64,135000.0003,11.81303006,3.66,672,Good,5790,10753,52.3,2,3,0,1,High
266,1,all_other,0.0712,30.94,119999.9998,11.69524702,0.65,792,Excellent,3810.041667,2227,3.8,1,0,0,0,Low
267,1,credit_card,0.0901,381.66,100671.3903,11.51961693,6.64,722,Excellent,10290.04167,7606,18.6,0,0,1,0,Low
268,1,debt_consolidation,0.1249,301.04,59999.99993,11.00209984,4.64,662,Good,2222,8355,34.4,0,2,0,1,High
269,1,credit_card,0.1438,687.25,83000.00027,11.32659589,16.05,667,Good,2190,27293,86.6,0,0,0,0,High
270,1,debt_consolidation,0.0964,320.99,67000.00011,11.1124479,3.6,712,Excellent,2850,10157,26.2,0,1,0,0,Low
271,1,small_business,0.147,862.97,87000.00021,11.3736634,5.79,677,Good,4739,4209,75.2,2,0,0,1,High
272,1,credit_card,0.0807,250.95,54000.00024,10.89673933,10.44,767,Excellent,3449.041667,0,0,1,0,0,0,Low
273,1,all_other,0.0743,87.01,29375.9999,10.28793329,3.96,767,Excellent,3930,1773,5,1,0,0,0,Low
274,1,all_other,0.0775,62.45,24000.00002,10.08580911,2.4,742,Excellent,2290.041667,949,55.8,1,0,0,1,Low
275,1,home_improvement,0.1375,851.41,74999.99981,11.22524339,19.78,687,Good,2399.041667,12308,43.6,2,0,0,1,High
276,1,credit_card,0.1059,244.09,39975.00009,10.59600954,12.1,687,Good,4019,7914,30.8,3,2,0,0,Low
277,1,debt_consolidation,0.1438,687.25,42499.99979,10.65725935,15.7,672,Good,3690,9150,96.3,0,0,0,0,High
278,1,debt_consolidation,0.1122,656.86,38556.00004,10.55986701,14.04,702,Excellent,1800,21777,53.7,3,0,0,0,Low
279,1,all_other,0.128,537.57,97188.00039,11.48440253,12.43,667,Good,2580,4281,63,3,0,0,0,High
280,1,debt_consolidation,0.0964,320.99,24959.99994,10.12502982,8.17,712,Excellent,3300,4475,63,0,0,0,0,Low
281,1,debt_consolidation,0.0996,386.99,99999.9995,11.51292546,8.17,707,Excellent,3839.041667,25413,45.2,2,0,0,0,Low
282,1,small_business,0.0838,315.12,106999.9996,11.58058411,2.28,742,Excellent,4740,15043,65.2,2,0,0,0,Low
283,1,major_purchase,0.1059,292.91,25919.99999,10.16277015,5.56,682,Good,1350.041667,6353,39.5,2,0,0,0,Low
284,1,debt_consolidation,0.0807,125.48,21600.00001,9.980448594,10.33,742,Excellent,1920.041667,3737,55.8,1,0,0,0,Low
285,1,debt_consolidation,0.0933,383.45,68639.99971,11.13663073,7.47,717,Excellent,5580.041667,11370,41.6,0,2,0,0,Low
286,1,debt_consolidation,0.1343,523.78,36000.00009,10.49127422,17.4,667,Good,10380.04167,18403,73.3,0,1,0,0,High
287,1,all_other,0.1217,199.78,119999.9998,11.69524702,6.81,662,Good,2041.041667,19504,77.3,0,0,0,0,High
288,1,debt_consolidation,0.0933,575.17,101999.9998,11.53272809,16.95,747,Excellent,3630,10463,8.2,2,0,0,0,Low
289,1,debt_consolidation,0.0901,95.42,10000,9.210340372,6.72,707,Excellent,3329,2808,51.1,3,1,0,0,Low
290,1,debt_consolidation,0.0901,477.07,71000.00028,11.17043516,6.88,742,Excellent,4589.041667,6297,14.5,0,0,0,0,Low
291,1,all_other,0.0807,345.06,61999.99975,11.03488966,14.07,792,Excellent,7867.041667,33060,21.7,0,0,0,0,Low
292,1,all_other,0.1122,155.19,19800.00001,9.893437217,23.03,717,Excellent,2580,4500,13,0,0,0,1,Low
293,1,home_improvement,0.0996,644.97,73992.00013,11.21171226,13.28,732,Excellent,1770,2344,9.8,1,0,0,0,Low
294,1,all_other,0.0712,92.8,60599.99988,11.01205017,1.19,797,Excellent,6270.041667,2907,4,0,0,0,0,Low
295,1,debt_consolidation,0.0996,306.36,58000.00003,10.96819829,21.93,727,Excellent,4593.041667,26218,28.7,2,0,0,0,Low
296,1,debt_consolidation,0.1154,143.53,21999.99999,9.998797732,24.71,707,Excellent,1291.041667,5967,25.5,0,0,0,0,Low
297,1,credit_card,0.0964,288.89,112000,11.62625415,10.36,702,Excellent,6119,27786,85.5,2,0,1,1,Low
298,1,all_other,0.0933,87.88,112000,11.62625415,13.46,702,Excellent,6120,27786,85.5,2,0,1,1,Low
299,1,all_other,0.0901,381.66,119999.9998,11.69524702,4.28,722,Excellent,4080.041667,7335,45.8,1,1,0,0,Low
300,1,debt_consolidation,0.1122,197.06,49500.00007,10.80972795,0,672,Good,2519,0,0,1,1,0,0,Low
301,1,credit_card,0.0807,83.92,39999.99988,10.59663473,16.68,737,Excellent,6988,19210,48.3,0,0,0,0,Low
302,1,small_business,0.0964,481.48,39999.99988,10.59663473,4.05,717,Excellent,2759.041667,11601,85.9,3,0,0,0,Low
303,1,debt_consolidation,0.0996,253.16,26000.00008,10.16585182,6.14,697,Good,2040.041667,991,34.2,1,0,0,0,Low
304,1,all_other,0.0743,77.69,522000.0016,13.16542287,2.45,762,Excellent,6240,141287,9.4,5,1,0,0,Low
305,1,all_other,0.1014,97,119999.9998,11.69524702,8.71,687,Good,2311.041667,199,1.1,1,1,0,0,Low
306,1,all_other,0.1046,259.87,119999.9998,11.69524702,11.28,692,Good,5018.041667,63580,80.6,1,0,0,1,Low
307,1,home_improvement,0.0743,124.3,62500.00027,11.04292184,5.82,772,Excellent,5430,773,4.8,0,0,0,0,Low
308,1,debt_consolidation,0.133,67.68,18000,9.798127037,22,662,Good,1470,1042,37.2,3,1,0,0,High
309,1,debt_consolidation,0.133,406.07,26999.99987,10.20359214,7.16,662,Good,1530.041667,137,3.2,1,1,0,1,High
310,1,credit_card,0.0983,241.41,95999.99996,11.47210347,2.69,712,Excellent,4709,1944,47.4,0,0,1,0,Low
311,1,small_business,0.1393,170.72,38000.00005,10.54534144,20.72,662,Good,7109.041667,16613,18.3,1,1,0,1,High
312,1,educational,0.0838,293.85,12000,9.392661929,0,737,Excellent,1139,0,0,1,0,0,0,Low
313,1,credit_card,0.133,318.09,49999.99978,10.81977828,17.04,662,Good,6179,5181,97.8,3,0,1,0,High
314,1,major_purchase,0.092,63.79,24000.00002,10.08580911,18.65,727,Excellent,3455.041667,597,14.2,2,1,0,0,Low
315,1,all_other,0.0743,217.52,59999.99993,11.00209984,1.72,807,Excellent,7230,3202,1.1,1,0,0,0,Low
316,1,credit_card,0.1236,667.74,133000.0004,11.79810441,13.42,687,Good,3420.041667,46086,92.7,0,0,0,0,High
317,1,debt_consolidation,0.1236,133.55,49999.99978,10.81977828,8.66,662,Good,6839.041667,9380,44.1,1,0,1,1,High
318,1,debt_consolidation,0.1014,421.14,39999.99988,10.59663473,17.01,752,Excellent,4349,35944,56.2,2,0,0,0,Low
319,1,all_other,0.1362,339.94,49500.00007,10.80972795,1.21,672,Good,2519,0,0,0,1,0,0,High
320,1,debt_consolidation,0.1078,365.51,59999.99993,11.00209984,14.26,702,Excellent,6780.041667,7973,89.6,0,0,0,0,Low
321,1,debt_consolidation,0.0807,313.69,24599.99995,10.11050172,9.95,752,Excellent,5167,8522,21.7,1,0,0,0,Low
322,1,credit_card,0.1583,876.83,119999.9998,11.69524702,18.08,677,Good,3330,62976,86.1,2,2,0,0,High
323,1,debt_consolidation,0.1362,316.99,29999.99998,10.30895266,21.88,667,Good,1601.041667,7429,82.5,0,0,0,0,High
324,1,small_business,0.1236,701.12,48000.00001,10.77895629,0.85,682,Good,2579,639,13.6,1,0,0,1,High
325,1,debt_consolidation,0.1014,485,88296.0004,11.38845009,13.73,732,Excellent,5489,14903,35.3,0,0,0,0,Low
326,1,debt_consolidation,0.1236,133.55,39996.00008,10.59653473,9.48,662,Good,4080.041667,2923,28.4,3,0,0,0,High
327,1,credit_card,0.0838,362.39,106999.9996,11.58058411,8.16,757,Excellent,5790,18314,50.6,1,0,0,0,Low
328,1,all_other,0.0712,108.27,28800.00011,10.26813067,0,777,Excellent,3034.041667,150,7.5,1,0,0,0,Low
329,1,all_other,0.1236,240.39,17279.99999,9.757305042,4.58,662,Good,3840.041667,0,0,2,0,0,0,High
330,1,all_other,0.0743,62.15,67991.99999,11.12714533,9.99,767,Excellent,8190.041667,2475,5.4,1,1,0,0,Low
331,1,all_other,0.0838,66.18,19800.00001,9.893437217,2.36,722,Excellent,5790,1489,62,1,0,0,0,Low
332,1,debt_consolidation,0.1109,327.82,41500.00016,10.63344871,19.32,702,Excellent,2849,15368,87.1,0,0,0,0,Low
333,1,all_other,0.0743,69.14,119999.9998,11.69524702,7.67,762,Excellent,6007.041667,21521,29.5,1,0,0,1,Low
334,1,home_improvement,0.1078,313.3,61200.00009,11.02190247,14.06,702,Excellent,5700.041667,4781,15.5,2,0,0,1,Low
335,1,debt_consolidation,0.1141,329.34,78504.00017,11.27090486,14.03,692,Good,4470.041667,8473,27.6,3,1,1,0,Low
336,1,all_other,0.1236,292.97,45600.00021,10.727663,15.53,677,Good,1848,8494,44.2,1,0,0,0,High
337,1,all_other,0.0838,315.12,69600.00026,11.15051985,14.03,762,Excellent,5519,11333,45.5,5,0,0,0,Low
338,1,debt_consolidation,0.0807,225.86,61200.00009,11.02190247,17,762,Excellent,5340.041667,9366,40.7,4,0,0,1,Low
339,1,major_purchase,0.0838,63.03,35063.99993,10.46493024,18.96,742,Excellent,2190,4922,30.6,0,0,0,0,Low
340,1,debt_consolidation,0.1267,536.57,91200.00036,11.42081018,10.13,677,Good,5280.041667,23129,79.8,0,1,0,1,High
341,1,small_business,0.1204,126.29,63000.00029,11.05089001,12.5,667,Good,3300,29736,80.2,3,0,0,0,High
342,1,credit_card,0.0951,192.23,109999.9995,11.60823564,16.87,722,Excellent,8519.041667,67232,41.1,1,0,0,0,Low
343,1,all_other,0.1014,97,48000.00001,10.77895629,0,692,Good,5160,0,0,0,0,0,0,Low
344,1,debt_consolidation,0.092,318.93,77249.99963,11.25480219,5.93,727,Excellent,4800,11496,26.6,0,0,0,0,Low
345,1,credit_card,0.1078,228.45,36500.00002,10.50506754,7.76,687,Good,2010.041667,6999,65.7,0,0,0,0,Low
346,1,all_other,0.1172,72.78,39270.0001,10.57821615,17.2,667,Good,1410,4863,69.5,0,1,0,0,Low
347,1,all_other,0.1141,16.47,19500.00001,9.878169745,3.69,667,Good,8820,12229,90.6,0,0,1,0,Low
348,1,all_other,0.0775,124.89,57600.00019,10.96127785,1.33,767,Excellent,2485.041667,2325,8.2,0,0,0,0,Low
349,1,all_other,0.1109,262.26,72000.00014,11.1844214,5.12,687,Good,1949.041667,14653,95.1,0,0,0,1,Low
350,1,credit_card,0.0838,236.34,74999.99981,11.22524339,6.06,742,Excellent,3149.041667,4286,40.4,0,0,0,0,Low
351,1,debt_consolidation,0.1204,265.87,44684.65978,10.70738554,16.06,677,Good,1949.041667,8009,68.5,0,0,0,0,High
352,1,debt_consolidation,0.0775,101.47,36000.00009,10.49127422,2.73,742,Excellent,2550,2353,12.4,0,0,0,1,Low
353,1,debt_consolidation,0.0775,218.55,49896.00009,10.81769612,10.37,767,Excellent,4410,6634,9.4,0,0,0,0,Low
354,1,debt_consolidation,0.1014,38.8,29999.99998,10.30895266,19.76,702,Excellent,4529.041667,0,0,0,0,0,0,Low
355,1,credit_card,0.1141,247,72000.00014,11.1844214,14.65,682,Good,3329,5608,47.1,0,0,0,0,Low
356,1,debt_consolidation,0.1299,673.79,48000.00001,10.77895629,18.98,682,Good,4830.041667,13649,42.4,1,0,0,1,High
357,1,all_other,0.1078,79.96,38000.00005,10.54534144,14.84,677,Good,4140.041667,9973,33.8,0,0,0,0,Low
358,1,debt_consolidation,0.1204,498.51,46999.99997,10.75790288,17.95,677,Good,2609,16502,63,0,0,0,0,High
359,1,debt_consolidation,0.1488,692.14,76000.00006,11.23848862,7.11,667,Good,3899.041667,15773,95,0,0,0,1,High
360,1,small_business,0.0951,800.95,65000.00007,11.08214255,2.14,777,Excellent,4559.041667,3326,14.3,6,0,0,0,Low
361,1,debt_consolidation,0.0983,289.69,21600.00001,9.980448594,4.83,712,Excellent,1620.041667,7263,39,0,0,0,0,Low
362,1,all_other,0.0838,264.71,38099.99996,10.54796956,13.1,767,Excellent,7560.041667,3451,19.4,0,0,0,0,Low
363,1,debt_consolidation,0.1267,117.38,48000.00001,10.77895629,13.1,662,Good,9659.041667,16770,50.7,0,0,0,0,High
364,1,all_other,0.1078,293.72,36000.00009,10.49127422,7.93,692,Good,2429.041667,17042,75.1,0,0,0,0,Low
365,1,major_purchase,0.1267,563.4,59999.99993,11.00209984,20.06,697,Good,4560.041667,10686,49.4,0,0,0,0,High
366,1,credit_card,0.092,318.93,164999.9995,12.01370075,0.33,732,Excellent,3600,45,0.4,0,0,0,0,Low
367,1,all_other,0.0951,230.68,32495.99988,10.38887228,15.84,717,Excellent,1800,3247,33.3,1,0,0,0,Low
368,1,debt_consolidation,0.152,730.04,74999.99981,11.22524339,21.84,677,Good,2640.041667,27839,72.7,0,1,0,0,High
369,1,all_other,0.0775,312.22,115500.0001,11.65702581,2.89,807,Excellent,5160,0,0,1,0,0,0,Low
370,1,major_purchase,0.0807,250.95,59999.99993,11.00209984,9.58,757,Excellent,13109,17246,13.7,1,0,0,0,Low
371,1,debt_consolidation,0.1425,514.49,48000.00001,10.77895629,19.05,667,Good,6209,14036,64.4,0,0,0,0,High
372,1,small_business,0.1046,16.25,26000.00008,10.16585182,14.17,692,Good,4919.041667,5643,60.7,0,0,0,0,Low
373,1,debt_consolidation,0.1204,372.22,45000.00006,10.71441777,21.33,697,Good,4710,17850,66.3,1,0,0,0,High
374,1,debt_consolidation,0.0951,320.38,54999.99977,10.91508846,7.59,722,Excellent,2340.041667,8382,20.4,1,0,0,0,Low
375,1,small_business,0.1836,504.13,84000.00018,11.33857208,23.04,662,Good,6690.041667,24280,93.4,3,0,0,0,High
376,1,debt_consolidation,0.1172,413.51,36000.00009,10.49127422,11.9,677,Good,2970,8375,91,3,0,0,0,Low
377,1,all_other,0.1014,485,84000.00018,11.33857208,19.86,742,Excellent,2763.041667,6437,28.6,4,0,0,0,Low
378,1,credit_card,0.1172,307.66,61999.99975,11.03488966,20.09,697,Good,6392.041667,16890,64,0,0,0,0,Low
379,1,all_other,0.1078,130.54,31999.99994,10.37349118,0.38,682,Good,1290.041667,887,38.6,0,0,0,0,Low
380,1,debt_consolidation,0.1299,370.59,52500.00007,10.86856845,17.94,667,Good,3269,17771,52.1,2,0,0,1,High
381,1,debt_consolidation,0.1299,539.03,42999.9998,10.66895539,14.82,677,Good,8159.041667,13115,42.3,2,2,0,0,High
382,1,major_purchase,0.0775,312.22,24000.00002,10.08580911,0,787,Excellent,3809.041667,5028,12.1,0,0,0,1,Low
383,1,all_other,0.1078,70.17,11029,9.308283446,19.15,692,Good,2399.041667,1,0.2,2,0,1,1,Low
384,1,debt_consolidation,0.1078,440.57,37199.99999,10.52406404,12.58,702,Excellent,2130,10251,33,0,0,0,0,Low
385,1,all_other,0.092,175.42,36999.99994,10.51867319,16.74,727,Excellent,4590.041667,6566,48.6,1,0,0,0,Low
386,1,all_other,0.1046,194.91,49999.99978,10.81977828,5.06,687,Good,4464,9516,63.4,1,0,0,0,Low
387,1,debt_consolidation,0.1172,165.41,59999.99993,11.00209984,0,672,Good,2520,2126,6.4,1,0,0,0,Low
388,1,debt_consolidation,0.133,406.07,45000.00006,10.71441777,4.67,662,Good,2849,7209,38.1,1,0,0,1,High
389,1,debt_consolidation,0.1172,82.71,61999.99975,11.03488966,19.29,677,Good,4319,7180,34.4,3,0,0,1,Low
390,1,debt_consolidation,0.0838,189.08,40499.99987,10.60905725,12.5,727,Excellent,2550,7386,42.4,0,0,0,0,Low
391,1,all_other,0.0712,57.23,34999.99998,10.46310334,11.59,772,Excellent,5970.041667,6035,19,0,0,0,0,Low
392,1,small_business,0.133,338.39,119999.9998,11.69524702,6.31,662,Good,6150,28653,89.3,0,0,0,1,High
393,1,debt_consolidation,0.1204,498.51,99999.9995,11.51292546,15.82,682,Good,9150,49459,88.8,1,2,0,0,High
394,1,credit_card,0.1267,737.78,90000.00006,11.40756495,13.04,697,Good,5100,22738,30.8,0,1,0,0,High
395,1,credit_card,0.092,306.18,61999.99975,11.03488966,13.12,742,Excellent,5250.041667,24406,40.3,1,0,0,1,Low
396,1,debt_consolidation,0.0951,592.7,30999.99989,10.34174248,16.49,747,Excellent,4260.041667,25946,37.9,0,0,0,0,Low
397,1,all_other,0.1014,611.1,43999.99987,10.69194491,9.79,732,Excellent,5940.041667,0,0,0,0,0,0,Low
398,1,debt_consolidation,0.0951,461.35,88067.99979,11.38586452,9.96,732,Excellent,5250.041667,4765,16.5,0,0,1,0,Low
399,1,debt_consolidation,0.1583,841.76,74999.99981,11.22524339,15.38,662,Good,3420.041667,15222,77.3,0,2,0,0,High
400,1,small_business,0.1078,244.76,85000.00038,11.35040654,1.78,687,Good,9480,8035,50.5,1,1,1,0,Low
401,1,debt_consolidation,0.1014,452.67,74999.99981,11.22524339,16.54,722,Excellent,4800,14214,39.4,0,0,0,1,Low
402,1,debt_consolidation,0.1046,649.68,115500.0001,11.65702581,16.2,732,Excellent,5129,23442,42.1,2,0,0,0,Low
403,1,credit_card,0.0838,226.89,174999.9995,12.07254125,15.11,742,Excellent,4919.041667,101443,13.7,6,0,0,0,Low
404,1,debt_consolidation,0.1204,498.51,99999.9995,11.51292546,14.32,677,Good,4439,25988,98.8,1,0,0,0,High
405,1,debt_consolidation,0.1615,880.78,113000.0003,11.6351431,24.84,682,Good,7619,51039,93.8,0,1,0,1,High
406,1,debt_consolidation,0.1141,658.67,57860.00009,10.96578158,10.14,702,Excellent,5999.041667,23370,70,1,0,0,0,Low
407,1,all_other,0.1172,231.57,200000.0009,12.20607265,15.46,692,Good,6629,119420,95.1,0,0,0,0,Low
408,1,all_other,0.1014,258.67,49999.99978,10.81977828,8.78,702,Excellent,3946,0,0,0,0,0,0,Low
409,1,debt_consolidation,0.1109,157.36,46000.00021,10.73639668,11.37,677,Good,2729.041667,15564,56.6,1,0,0,0,Low
410,1,debt_consolidation,0.1236,300.48,85000.00038,11.35040654,21.8,677,Good,5069,13686,48.7,1,0,0,0,High
411,1,home_improvement,0.1141,658.67,374999.9981,12.8346813,0.63,702,Excellent,6330.041667,6921,0,2,0,0,0,Low
412,1,debt_consolidation,0.1014,129.34,36000.00009,10.49127422,7.07,697,Good,1560.041667,4220,53.4,2,0,0,0,Low
413,1,all_other,0.1393,170.72,72000.00014,11.1844214,22.57,662,Good,2940,29877,75.6,2,0,0,0,High
414,1,credit_card,0.133,101.52,35243.99997,10.47005058,24.79,697,Good,5569,21573,73.7,1,0,0,1,High
415,1,small_business,0.1078,365.51,79999.99971,11.28978191,7.56,697,Good,4980.041667,18316,81,1,1,0,1,Low
416,1,small_business,0.0775,337.19,24000.00002,10.08580911,10.1,782,Excellent,5400,1458,18,1,0,0,0,Low
417,1,debt_consolidation,0.092,382.72,39999.99988,10.59663473,10.14,747,Excellent,7800.041667,3179,11,1,0,1,0,Low
418,1,debt_consolidation,0.0838,403.36,65000.00007,11.08214255,7.26,757,Excellent,5580.041667,4365,51.4,0,0,0,0,Low
419,1,credit_card,0.0775,305.97,59999.99993,11.00209984,9.2,797,Excellent,6270,209,1.9,0,0,0,0,Low
420,1,debt_consolidation,0.133,676.78,49999.99978,10.81977828,20.42,692,Good,7710,12573,71.8,2,1,0,0,High
421,1,credit_card,0.1236,767.89,94999.99994,11.46163217,16.07,702,Excellent,2580,806,10.3,2,0,0,1,High
422,1,debt_consolidation,0.1109,491.73,31999.99994,10.37349118,4.8,697,Good,3480.041667,4134,39.4,1,0,0,1,Low
423,1,debt_consolidation,0.1172,496.22,65999.99993,11.09741002,2.42,682,Good,6329.041667,0,0,1,0,0,0,Low
424,1,credit_card,0.1078,228.45,69499.99989,11.14908203,16.51,692,Good,5009.041667,22157,98,0,0,0,0,Low
425,1,debt_consolidation,0.1109,819.54,90000.00006,11.40756495,17.11,722,Excellent,6539,54925,97.8,0,0,0,0,Low
426,1,credit_card,0.1078,261.08,78000.00034,11.26446411,16.75,692,Good,4290.041667,50908,37.1,0,2,0,0,Low
